trip_id,pickup_datetime,dropoff_datetime,pickup_location_id,dropoff_location_id,passenger_count,trip_distance,fare_amount,tip_amount,total_amount,payment_type,vendor_id,trip_duration,pickup_hour,pickup_day,pickup_month,pickup_date,is_weekend,fare_per_km,tip_per
4265,2024-01-15 12:49:00,2024-01-15 14:10:00,68,99,2,20.33,412.82,37.14,449.96,Card,1,81.0,12,Monday,January,2024-01-15,False,20.31,9.0
4266,2024-01-29 21:25:00,2024-01-29 22:08:00,78,61,1,7.59,182.12,28.73,210.85,Card,1,43.0,21,Monday,January,2024-01-29,False,23.99,15.78
4267,2024-01-11 09:15:00,2024-01-11 10:17:00,30,250,1,22.09,460.96,62.47,523.43,Card,2,62.0,9,Thursday,January,2024-01-11,False,20.87,13.55
4268,2024-01-10 15:57:00,2024-01-10 16:20:00,7,225,3,21.0,424.02,51.07,475.09,Card,1,23.0,15,Wednesday,January,2024-01-10,False,20.19,12.04
4269,2024-01-04 07:17:00,2024-01-04 08:44:00,152,82,1,23.3,483.2,74.23,557.43,Card,2,87.0,7,Thursday,January,2024-01-04,False,20.74,15.36
4270,2024-01-10 01:25:00,2024-01-10 02:46:00,22,182,1,12.01,269.06,29.53,298.59,Card,2,81.0,1,Wednesday,January,2024-01-10,False,22.4,10.98
4271,2024-01-29 22:40:00,2024-01-30 00:01:00,30,188,1,19.45,419.95,22.65,442.6,Cash,2,81.0,22,Monday,January,2024-01-29,False,21.59,5.39
4272,2024-01-04 06:53:00,2024-01-04 07:55:00,167,44,2,15.2,319.52,37.11,356.63,Card,2,62.0,6,Thursday,January,2024-01-04,False,21.02,11.61
4273,2024-01-22 11:54:00,2024-01-22 12:26:00,148,259,1,8.45,194.89,36.12,231.01,Card,1,32.0,11,Monday,January,2024-01-22,False,23.06,18.53
4274,2024-01-22 14:55:00,2024-01-22 16:05:00,49,98,1,24.87,489.92,87.45,577.37,Cash,1,70.0,14,Monday,January,2024-01-22,False,19.7,17.85
4275,2024-01-05 22:01:00,2024-01-05 22:15:00,262,91,1,1.92,99.62,11.09,110.71,Card,2,14.0,22,Friday,January,2024-01-05,False,51.89,11.13
4276,2024-01-29 18:58:00,2024-01-29 20:28:00,181,141,1,4.89,141.15,7.53,148.68,Card,1,90.0,18,Monday,January,2024-01-29,False,28.87,5.33
4277,2024-01-17 07:41:00,2024-01-17 09:02:00,122,252,1,22.42,443.65,64.53,508.18,Card,2,81.0,7,Wednesday,January,2024-01-17,False,19.79,14.55
4278,2024-01-15 15:53:00,2024-01-15 16:55:00,124,208,6,2.45,110.34,17.78,128.12,Card,2,62.0,15,Monday,January,2024-01-15,False,45.04,16.11
4279,2024-01-24 22:01:00,2024-01-24 23:18:00,28,179,1,22.28,467.35,43.99,511.34,Cash,2,77.0,22,Wednesday,January,2024-01-24,False,20.98,9.41
4280,2024-01-18 03:30:00,2024-01-18 03:48:00,259,187,2,18.17,391.25,47.54,438.79,Card,2,18.0,3,Thursday,January,2024-01-18,False,21.53,12.15
4281,2024-01-21 09:05:00,2024-01-21 10:33:00,77,110,2,1.88,81.29,16.16,97.45,Card,2,88.0,9,Sunday,January,2024-01-21,False,43.24,19.88
4282,2024-01-19 15:09:00,2024-01-19 15:28:00,194,219,1,11.3,254.58,34.74,289.32,Card,1,19.0,15,Friday,January,2024-01-19,False,22.53,13.65
4283,2024-01-25 08:22:00,2024-01-25 08:59:00,35,3,1,19.11,406.33,41.71,448.04,Card,1,37.0,8,Thursday,January,2024-01-25,False,21.26,10.27
4284,2024-01-03 12:30:00,2024-01-03 12:51:00,114,41,1,14.99,324.5,46.77,371.27,Card,1,21.0,12,Wednesday,January,2024-01-03,False,21.65,14.41
4285,2024-01-23 03:10:00,2024-01-23 03:38:00,62,125,2,23.46,466.89,35.95,502.84,Card,2,28.0,3,Tuesday,January,2024-01-23,False,19.9,7.7
4286,2024-01-03 09:33:00,2024-01-03 10:07:00,52,257,1,21.82,440.04,35.15,475.19,Cash,2,34.0,9,Wednesday,January,2024-01-03,False,20.17,7.99
4287,2024-01-26 21:15:00,2024-01-26 22:21:00,116,193,1,8.98,230.82,43.56,274.38,Card,1,66.0,21,Friday,January,2024-01-26,False,25.7,18.87
4288,2024-01-27 15:56:00,2024-01-27 16:13:00,47,115,1,3.03,99.07,8.51,107.58,Card,1,17.0,15,Saturday,January,2024-01-27,False,32.7,8.59
4289,2024-01-06 18:48:00,2024-01-06 19:54:00,101,70,1,23.66,487.66,47.12,534.78,Card,2,66.0,18,Saturday,January,2024-01-06,False,20.61,9.66
4290,2024-01-11 18:54:00,2024-01-11 19:45:00,107,97,1,13.41,295.72,38.91,334.63,Card,2,51.0,18,Thursday,January,2024-01-11,False,22.05,13.16
4291,2024-01-14 17:04:00,2024-01-14 17:24:00,35,216,4,2.79,112.68,20.84,133.52,Cash,2,20.0,17,Sunday,January,2024-01-14,False,40.39,18.49
4292,2024-01-14 11:09:00,2024-01-14 12:19:00,2,224,1,20.6,430.63,72.01,502.64,Card,2,70.0,11,Sunday,January,2024-01-14,False,20.9,16.72
4293,2024-01-26 05:20:00,2024-01-26 06:45:00,239,129,1,21.84,446.3,25.25,471.55,Cash,1,85.0,5,Friday,January,2024-01-26,False,20.43,5.66
4294,2024-01-25 07:30:00,2024-01-25 08:17:00,144,99,2,16.35,344.92,53.1,398.02,Card,1,47.0,7,Thursday,January,2024-01-25,False,21.1,15.39
4295,2024-01-11 04:25:00,2024-01-11 04:37:00,92,247,3,11.74,273.95,34.41,308.36,Cash,2,12.0,4,Thursday,January,2024-01-11,False,23.33,12.56
4296,2024-01-27 07:05:00,2024-01-27 07:12:00,221,186,1,16.89,353.71,42.92,396.63,Card,1,7.0,7,Saturday,January,2024-01-27,False,20.94,12.13
4297,2024-01-07 00:00:00,2024-01-07 00:16:00,54,244,1,17.96,386.91,59.48,446.39,Card,1,16.0,0,Sunday,January,2024-01-07,False,21.54,15.37
4298,2024-01-25 02:36:00,2024-01-25 04:04:00,228,38,1,22.43,464.14,36.87,501.01,Cash,2,88.0,2,Thursday,January,2024-01-25,False,20.69,7.94
4299,2024-01-18 17:21:00,2024-01-18 17:41:00,33,257,1,23.94,488.25,96.29,584.54,Cash,1,20.0,17,Thursday,January,2024-01-18,False,20.39,19.72
4300,2024-01-21 20:49:00,2024-01-21 22:11:00,214,248,1,13.34,291.18,42.74,333.92,Card,2,82.0,20,Sunday,January,2024-01-21,False,21.83,14.68
4301,2024-01-04 21:38:00,2024-01-04 23:02:00,136,133,1,20.16,409.03,42.89,451.92,Card,1,84.0,21,Thursday,January,2024-01-04,False,20.29,10.49
4302,2024-01-26 16:44:00,2024-01-26 17:47:00,248,44,1,24.15,496.01,69.46,565.47,Card,2,63.0,16,Friday,January,2024-01-26,False,20.54,14.0
4303,2024-01-02 08:00:00,2024-01-02 08:53:00,53,193,4,4.63,126.08,10.4,136.48,Card,2,53.0,8,Tuesday,January,2024-01-02,False,27.23,8.25
4304,2024-01-03 21:48:00,2024-01-03 22:55:00,64,57,1,1.44,95.04,13.79,108.83,Card,1,67.0,21,Wednesday,January,2024-01-03,False,66.0,14.51
4305,2024-01-09 11:27:00,2024-01-09 12:33:00,37,248,1,21.86,462.84,25.1,487.94,Card,2,66.0,11,Tuesday,January,2024-01-09,False,21.17,5.42
4306,2024-01-01 03:58:00,2024-01-01 04:51:00,212,104,6,5.69,146.33,14.81,161.14,Card,2,53.0,3,Monday,January,2024-01-01,False,25.72,10.12
4307,2024-01-23 21:32:00,2024-01-23 22:27:00,12,45,2,2.02,79.48,12.89,92.37,Card,2,55.0,21,Tuesday,January,2024-01-23,False,39.35,16.22
4308,2024-01-08 11:59:00,2024-01-08 12:36:00,84,60,1,4.84,139.5,23.88,163.38,Card,2,37.0,11,Monday,January,2024-01-08,False,28.82,17.12
4309,2024-01-04 20:32:00,2024-01-04 21:06:00,94,66,1,10.22,252.87,22.24,275.11,Cash,1,34.0,20,Thursday,January,2024-01-04,False,24.74,8.8
4310,2024-01-21 01:56:00,2024-01-21 02:59:00,207,223,5,6.26,164.69,21.56,186.25,Card,2,63.0,1,Sunday,January,2024-01-21,False,26.31,13.09
4311,2024-01-04 10:07:00,2024-01-04 11:27:00,38,47,1,8.33,200.85,25.96,226.81,Card,1,80.0,10,Thursday,January,2024-01-04,False,24.11,12.93
4312,2024-01-20 10:04:00,2024-01-20 10:23:00,203,238,2,24.41,500.49,56.66,557.15,Cash,1,19.0,10,Saturday,January,2024-01-20,False,20.5,11.32
4313,2024-01-08 18:04:00,2024-01-08 19:30:00,75,26,3,17.91,367.74,30.99,398.73,Card,1,86.0,18,Monday,January,2024-01-08,False,20.53,8.43
4314,2024-01-26 19:18:00,2024-01-26 19:45:00,128,94,1,18.09,376.52,58.54,435.06,Card,2,27.0,19,Friday,January,2024-01-26,False,20.81,15.55
4315,2024-01-14 05:51:00,2024-01-14 07:13:00,152,110,2,3.27,107.6,9.45,117.05,Card,1,82.0,5,Sunday,January,2024-01-14,False,32.91,8.78
4316,2024-01-05 06:40:00,2024-01-05 07:29:00,10,261,6,18.57,392.31,73.23,465.54,Card,2,49.0,6,Friday,January,2024-01-05,False,21.13,18.67
4317,2024-01-11 23:30:00,2024-01-12 00:36:00,38,254,2,18.74,382.2,49.41,431.61,Card,2,66.0,23,Thursday,January,2024-01-11,False,20.39,12.93
4318,2024-01-04 13:26:00,2024-01-04 14:49:00,105,40,1,16.83,359.4,64.9,424.3,Card,2,83.0,13,Thursday,January,2024-01-04,False,21.35,18.06
4319,2024-01-21 20:09:00,2024-01-21 21:24:00,165,254,3,6.48,182.37,17.07,199.44,Cash,1,75.0,20,Sunday,January,2024-01-21,False,28.14,9.36
4320,2024-01-24 07:44:00,2024-01-24 08:03:00,32,97,2,11.15,256.13,43.81,299.94,Card,2,19.0,7,Wednesday,January,2024-01-24,False,22.97,17.1
4321,2024-01-18 15:16:00,2024-01-18 16:06:00,212,26,2,21.31,444.08,29.78,473.86,Cash,1,50.0,15,Thursday,January,2024-01-18,False,20.84,6.71
4322,2024-01-01 03:12:00,2024-01-01 04:20:00,14,104,2,17.08,349.7,57.71,407.41,Card,2,68.0,3,Monday,January,2024-01-01,False,20.47,16.5
4323,2024-01-26 06:53:00,2024-01-26 07:43:00,230,103,1,18.59,388.09,41.93,430.02,Card,2,50.0,6,Friday,January,2024-01-26,False,20.88,10.8
4324,2024-01-09 21:36:00,2024-01-09 22:36:00,132,75,1,15.1,314.65,37.91,352.56,Card,1,60.0,21,Tuesday,January,2024-01-09,False,20.84,12.05
4325,2024-01-28 03:22:00,2024-01-28 04:10:00,152,85,1,11.79,270.2,20.27,290.47,Card,2,48.0,3,Sunday,January,2024-01-28,False,22.92,7.5
4326,2024-01-23 07:30:00,2024-01-23 08:49:00,96,214,1,19.22,394.39,20.82,415.21,Cash,2,79.0,7,Tuesday,January,2024-01-23,False,20.52,5.28
4327,2024-01-28 21:02:00,2024-01-28 21:35:00,10,113,1,2.63,95.96,14.39,110.35,Card,1,33.0,21,Sunday,January,2024-01-28,False,36.49,15.0
4328,2024-01-26 07:48:00,2024-01-26 08:54:00,16,57,1,17.16,351.18,48.52,399.7,Card,1,66.0,7,Friday,January,2024-01-26,False,20.47,13.82
4329,2024-01-22 07:38:00,2024-01-22 08:34:00,167,101,1,24.93,498.05,71.4,569.45,Card,1,56.0,7,Monday,January,2024-01-22,False,19.98,14.34
4330,2024-01-08 09:35:00,2024-01-08 10:33:00,96,250,3,19.72,410.16,36.2,446.36,Card,1,58.0,9,Monday,January,2024-01-08,False,20.8,8.83
4331,2024-01-21 21:15:00,2024-01-21 22:16:00,18,135,2,7.97,201.0,17.26,218.26,Cash,1,61.0,21,Sunday,January,2024-01-21,False,25.22,8.59
4332,2024-01-07 11:59:00,2024-01-07 13:26:00,7,141,2,7.67,180.06,31.43,211.49,Cash,2,87.0,11,Sunday,January,2024-01-07,False,23.48,17.46
4333,2024-01-26 11:01:00,2024-01-26 12:11:00,184,84,1,17.01,365.72,60.05,425.77,Cash,2,70.0,11,Friday,January,2024-01-26,False,21.5,16.42
4334,2024-01-28 11:39:00,2024-01-28 12:05:00,245,207,1,22.5,459.67,46.21,505.88,Card,1,26.0,11,Sunday,January,2024-01-28,False,20.43,10.05
4335,2024-01-30 04:56:00,2024-01-30 05:20:00,82,230,1,14.87,323.77,47.16,370.93,Card,1,24.0,4,Tuesday,January,2024-01-30,False,21.77,14.57
4336,2024-01-24 02:32:00,2024-01-24 03:09:00,131,61,2,13.66,310.86,54.16,365.02,Card,2,37.0,2,Wednesday,January,2024-01-24,False,22.76,17.42
4337,2024-01-30 13:41:00,2024-01-30 14:57:00,129,217,2,4.85,137.57,25.22,162.79,Card,1,76.0,13,Tuesday,January,2024-01-30,False,28.36,18.33
4338,2024-01-11 04:31:00,2024-01-11 05:00:00,74,56,1,18.17,372.28,18.94,391.22,Card,2,29.0,4,Thursday,January,2024-01-11,False,20.49,5.09
4339,2024-01-19 18:48:00,2024-01-19 19:38:00,59,29,2,17.86,378.03,65.03,443.06,Cash,1,50.0,18,Friday,January,2024-01-19,False,21.17,17.2
4340,2024-01-08 10:58:00,2024-01-08 12:15:00,72,111,2,24.21,504.13,51.7,555.83,Cash,2,77.0,10,Monday,January,2024-01-08,False,20.82,10.26
4341,2024-01-19 00:43:00,2024-01-19 01:44:00,160,92,2,8.2,203.14,32.05,235.19,Cash,2,61.0,0,Friday,January,2024-01-19,False,24.77,15.78
4342,2024-01-05 16:53:00,2024-01-05 17:02:00,87,142,1,19.15,409.66,43.31,452.97,Card,1,9.0,16,Friday,January,2024-01-05,False,21.39,10.57
4343,2024-01-26 09:44:00,2024-01-26 10:43:00,17,102,1,11.42,268.27,37.81,306.08,Card,1,59.0,9,Friday,January,2024-01-26,False,23.49,14.09
4344,2024-01-21 18:14:00,2024-01-21 19:19:00,89,71,1,14.4,314.75,46.27,361.02,Cash,2,65.0,18,Sunday,January,2024-01-21,False,21.86,14.7
4345,2024-01-01 11:57:00,2024-01-01 12:09:00,149,13,1,20.59,430.05,47.63,477.68,Card,2,12.0,11,Monday,January,2024-01-01,False,20.89,11.08
4346,2024-01-09 02:36:00,2024-01-09 02:56:00,6,157,1,6.33,166.14,21.09,187.23,Card,1,20.0,2,Tuesday,January,2024-01-09,False,26.25,12.69
4347,2024-01-04 01:54:00,2024-01-04 02:46:00,84,81,1,9.23,222.06,35.3,257.36,Card,1,52.0,1,Thursday,January,2024-01-04,False,24.06,15.9
4348,2024-01-27 06:25:00,2024-01-27 07:30:00,84,100,1,19.56,407.3,49.46,456.76,Cash,2,65.0,6,Saturday,January,2024-01-27,False,20.82,12.14
4349,2024-01-21 05:00:00,2024-01-21 05:19:00,250,83,1,14.69,325.69,16.97,342.66,Card,2,19.0,5,Sunday,January,2024-01-21,False,22.17,5.21
4350,2024-01-04 11:14:00,2024-01-04 12:23:00,154,218,1,3.22,110.26,5.73,115.99,Card,2,69.0,11,Thursday,January,2024-01-04,False,34.24,5.2
4351,2024-01-03 22:34:00,2024-01-03 23:00:00,72,237,1,11.32,246.75,36.81,283.56,Cash,1,26.0,22,Wednesday,January,2024-01-03,False,21.8,14.92
4352,2024-01-03 14:44:00,2024-01-03 14:51:00,109,125,1,15.08,335.1,59.34,394.44,Card,1,7.0,14,Wednesday,January,2024-01-03,False,22.22,17.71
4353,2024-01-26 23:25:00,2024-01-27 00:23:00,112,201,1,22.83,471.49,79.11,550.6,Card,1,58.0,23,Friday,January,2024-01-26,False,20.65,16.78
4354,2024-01-25 05:12:00,2024-01-25 05:30:00,172,2,2,5.52,167.86,16.21,184.07,Card,1,18.0,5,Thursday,January,2024-01-25,False,30.41,9.66
4355,2024-01-30 07:35:00,2024-01-30 08:15:00,187,62,3,20.34,418.98,50.56,469.54,Card,1,40.0,7,Tuesday,January,2024-01-30,False,20.6,12.07
4356,2024-01-17 02:25:00,2024-01-17 03:51:00,18,20,1,4.13,116.69,9.93,126.62,Card,2,86.0,2,Wednesday,January,2024-01-17,False,28.25,8.51
4357,2024-01-29 13:53:00,2024-01-29 15:19:00,168,210,1,6.81,166.23,32.98,199.21,Card,2,86.0,13,Monday,January,2024-01-29,False,24.41,19.84
4358,2024-01-09 07:59:00,2024-01-09 09:10:00,82,180,3,6.84,186.32,16.6,202.92,Card,1,71.0,7,Tuesday,January,2024-01-09,False,27.24,8.91
4359,2024-01-26 08:07:00,2024-01-26 08:21:00,75,62,2,22.06,439.11,49.37,488.48,Card,2,14.0,8,Friday,January,2024-01-26,False,19.91,11.24
4360,2024-01-02 19:01:00,2024-01-02 19:54:00,249,241,1,5.78,171.27,26.06,197.33,Cash,2,53.0,19,Tuesday,January,2024-01-02,False,29.63,15.22
4361,2024-01-02 22:03:00,2024-01-02 23:12:00,131,251,2,19.89,406.47,73.73,480.2,Card,2,69.0,22,Tuesday,January,2024-01-02,False,20.44,18.14
4362,2024-01-20 00:14:00,2024-01-20 01:15:00,201,10,1,12.08,284.41,16.42,300.83,Cash,2,61.0,0,Saturday,January,2024-01-20,False,23.54,5.77
4363,2024-01-27 21:59:00,2024-01-27 22:30:00,68,187,2,24.98,512.85,48.8,561.65,Card,2,31.0,21,Saturday,January,2024-01-27,False,20.53,9.52
4364,2024-01-08 07:31:00,2024-01-08 08:50:00,20,110,6,21.14,446.66,60.45,507.11,Card,1,79.0,7,Monday,January,2024-01-08,False,21.13,13.53
4365,2024-01-18 13:47:00,2024-01-18 13:56:00,93,28,1,18.75,383.92,54.8,438.72,Card,2,9.0,13,Thursday,January,2024-01-18,False,20.48,14.27
4366,2024-01-22 09:55:00,2024-01-22 11:10:00,133,61,4,21.9,452.07,27.35,479.42,Card,1,75.0,9,Monday,January,2024-01-22,False,20.64,6.05
4367,2024-01-08 16:24:00,2024-01-08 17:51:00,135,58,1,16.22,334.77,50.09,384.86,Cash,1,87.0,16,Monday,January,2024-01-08,False,20.64,14.96
4368,2024-01-08 20:32:00,2024-01-08 21:33:00,33,252,1,21.25,428.57,55.38,483.95,Card,2,61.0,20,Monday,January,2024-01-08,False,20.17,12.92
4369,2024-01-27 01:48:00,2024-01-27 02:07:00,32,256,1,7.27,180.16,31.37,211.53,Cash,2,19.0,1,Saturday,January,2024-01-27,False,24.78,17.41
4370,2024-01-26 15:45:00,2024-01-26 17:05:00,43,145,2,3.34,122.34,10.19,132.53,Card,2,80.0,15,Friday,January,2024-01-26,False,36.63,8.33
4371,2024-01-05 11:56:00,2024-01-05 12:30:00,108,79,1,15.78,324.78,25.74,350.52,Cash,2,34.0,11,Friday,January,2024-01-05,False,20.58,7.93
4372,2024-01-18 01:25:00,2024-01-18 01:49:00,96,214,2,11.43,272.83,46.11,318.94,Card,1,24.0,1,Thursday,January,2024-01-18,False,23.87,16.9
4373,2024-01-02 15:42:00,2024-01-02 16:23:00,66,20,2,11.23,244.26,38.0,282.26,Card,2,41.0,15,Tuesday,January,2024-01-02,False,21.75,15.56
4374,2024-01-16 14:23:00,2024-01-16 14:30:00,9,230,1,13.64,296.81,50.09,346.9,Card,1,7.0,14,Tuesday,January,2024-01-16,False,21.76,16.88
4375,2024-01-24 04:42:00,2024-01-24 05:59:00,230,64,1,9.67,216.49,36.22,252.71,Card,1,77.0,4,Wednesday,January,2024-01-24,False,22.39,16.73
4376,2024-01-19 07:05:00,2024-01-19 07:50:00,221,36,1,16.03,351.61,23.07,374.68,Card,2,45.0,7,Friday,January,2024-01-19,False,21.93,6.56
4377,2024-01-19 17:06:00,2024-01-19 17:49:00,99,211,2,1.73,75.38,6.92,82.3,Card,1,43.0,17,Friday,January,2024-01-19,False,43.57,9.18
4378,2024-01-10 20:02:00,2024-01-10 20:32:00,263,171,3,24.28,503.58,44.83,548.41,Card,1,30.0,20,Wednesday,January,2024-01-10,False,20.74,8.9
4379,2024-01-06 19:57:00,2024-01-06 20:03:00,164,26,1,23.19,473.33,90.02,563.35,Card,1,6.0,19,Saturday,January,2024-01-06,False,20.41,19.02
4380,2024-01-16 12:15:00,2024-01-16 12:42:00,16,263,2,23.45,490.55,60.4,550.95,Cash,2,27.0,12,Tuesday,January,2024-01-16,False,20.92,12.31
4381,2024-01-10 23:54:00,2024-01-11 00:21:00,169,164,1,9.76,224.39,14.96,239.35,Card,1,27.0,23,Wednesday,January,2024-01-10,False,22.99,6.67
4382,2024-01-19 21:17:00,2024-01-19 22:46:00,21,62,1,13.77,301.49,28.17,329.66,Card,2,89.0,21,Friday,January,2024-01-19,False,21.89,9.34
4383,2024-01-16 06:50:00,2024-01-16 07:10:00,28,86,1,23.9,491.03,88.77,579.8,Card,1,20.0,6,Tuesday,January,2024-01-16,False,20.55,18.08
4384,2024-01-17 18:03:00,2024-01-17 18:16:00,83,73,2,22.66,472.84,83.72,556.56,Cash,1,13.0,18,Wednesday,January,2024-01-17,False,20.87,17.71
4385,2024-01-16 13:07:00,2024-01-16 13:24:00,36,60,6,19.97,412.1,76.26,488.36,Card,2,17.0,13,Tuesday,January,2024-01-16,False,20.64,18.51
4386,2024-01-03 00:10:00,2024-01-03 00:42:00,233,178,3,10.78,260.81,28.24,289.05,Card,1,32.0,0,Wednesday,January,2024-01-03,False,24.19,10.83
4387,2024-01-20 06:49:00,2024-01-20 07:20:00,104,52,1,14.54,305.26,44.63,349.89,Card,2,31.0,6,Saturday,January,2024-01-20,False,20.99,14.62
4388,2024-01-06 13:46:00,2024-01-06 14:41:00,6,145,2,20.03,421.8,38.69,460.49,Card,1,55.0,13,Saturday,January,2024-01-06,False,21.06,9.17
4389,2024-01-03 07:06:00,2024-01-03 08:14:00,23,77,1,7.55,186.35,14.37,200.72,Card,1,68.0,7,Wednesday,January,2024-01-03,False,24.68,7.71
4390,2024-01-24 09:05:00,2024-01-24 10:01:00,170,119,1,16.03,331.58,17.67,349.25,Card,2,56.0,9,Wednesday,January,2024-01-24,False,20.68,5.33
4391,2024-01-07 10:37:00,2024-01-07 12:02:00,152,209,1,20.87,427.26,35.68,462.94,Card,1,85.0,10,Sunday,January,2024-01-07,False,20.47,8.35
4392,2024-01-30 07:59:00,2024-01-30 08:41:00,244,182,1,17.98,390.05,54.86,444.91,Card,2,42.0,7,Tuesday,January,2024-01-30,False,21.69,14.06
4393,2024-01-11 04:43:00,2024-01-11 05:52:00,241,138,2,12.51,294.6,54.69,349.29,Card,1,69.0,4,Thursday,January,2024-01-11,False,23.55,18.56
4394,2024-01-01 11:10:00,2024-01-01 11:32:00,261,125,1,15.03,322.32,22.57,344.89,Card,2,22.0,11,Monday,January,2024-01-01,False,21.45,7.0
4395,2024-01-17 10:35:00,2024-01-17 11:42:00,46,153,4,24.73,511.73,96.05,607.78,Card,1,67.0,10,Wednesday,January,2024-01-17,False,20.69,18.77
4396,2024-01-13 10:09:00,2024-01-13 11:04:00,75,18,1,15.45,333.39,33.94,367.33,Card,2,55.0,10,Saturday,January,2024-01-13,False,21.58,10.18
4397,2024-01-10 00:46:00,2024-01-10 00:59:00,196,64,1,19.85,418.81,47.75,466.56,Card,2,13.0,0,Wednesday,January,2024-01-10,False,21.1,11.4
4398,2024-01-19 10:11:00,2024-01-19 10:28:00,23,236,1,18.44,373.28,39.1,412.38,Card,2,17.0,10,Friday,January,2024-01-19,False,20.24,10.47
4399,2024-01-16 00:39:00,2024-01-16 01:23:00,87,79,1,17.84,377.84,42.05,419.89,Card,1,44.0,0,Tuesday,January,2024-01-16,False,21.18,11.13
4400,2024-01-12 13:13:00,2024-01-12 14:12:00,121,59,6,18.19,369.52,32.84,402.36,Card,2,59.0,13,Friday,January,2024-01-12,False,20.31,8.89
4401,2024-01-25 01:40:00,2024-01-25 03:03:00,149,251,1,11.91,262.44,40.62,303.06,Card,1,83.0,1,Thursday,January,2024-01-25,False,22.04,15.48
4402,2024-01-03 09:19:00,2024-01-03 10:06:00,150,61,4,12.38,279.84,45.82,325.66,Card,2,47.0,9,Wednesday,January,2024-01-03,False,22.6,16.37
4403,2024-01-23 08:12:00,2024-01-23 09:00:00,65,118,1,12.23,284.35,49.33,333.68,Card,2,48.0,8,Tuesday,January,2024-01-23,False,23.25,17.35
4404,2024-01-25 17:42:00,2024-01-25 18:54:00,160,79,1,1.8,89.23,9.03,98.26,Card,2,72.0,17,Thursday,January,2024-01-25,False,49.57,10.12
4405,2024-01-09 00:57:00,2024-01-09 01:34:00,82,237,1,6.79,190.31,31.34,221.65,Card,1,37.0,0,Tuesday,January,2024-01-09,False,28.03,16.47
4406,2024-01-09 04:03:00,2024-01-09 04:31:00,7,171,3,4.71,149.09,21.72,170.81,Cash,2,28.0,4,Tuesday,January,2024-01-09,False,31.65,14.57
4407,2024-01-15 00:16:00,2024-01-15 00:56:00,182,244,1,22.27,445.55,86.3,531.85,Card,1,40.0,0,Monday,January,2024-01-15,False,20.01,19.37
4408,2024-01-17 20:15:00,2024-01-17 20:29:00,14,208,5,7.6,188.47,21.43,209.9,Card,2,14.0,20,Wednesday,January,2024-01-17,False,24.8,11.37
4409,2024-01-29 11:23:00,2024-01-29 11:47:00,183,87,1,4.32,137.81,27.4,165.21,Card,2,24.0,11,Monday,January,2024-01-29,False,31.9,19.88
4410,2024-01-14 21:16:00,2024-01-14 22:35:00,44,139,1,3.87,137.81,22.2,160.01,Cash,2,79.0,21,Sunday,January,2024-01-14,False,35.61,16.11
4411,2024-01-25 13:46:00,2024-01-25 14:02:00,174,88,2,17.8,390.03,64.92,454.95,Cash,1,16.0,13,Thursday,January,2024-01-25,False,21.91,16.64
4412,2024-01-15 15:02:00,2024-01-15 16:08:00,14,133,1,1.15,83.6,4.5,88.1,Card,2,66.0,15,Monday,January,2024-01-15,False,72.7,5.38
4413,2024-01-25 22:51:00,2024-01-25 23:13:00,73,39,1,12.31,278.79,34.74,313.53,Card,1,22.0,22,Thursday,January,2024-01-25,False,22.65,12.46
4414,2024-01-25 19:10:00,2024-01-25 20:17:00,223,176,3,3.85,132.0,17.06,149.06,Card,2,67.0,19,Thursday,January,2024-01-25,False,34.29,12.92
4415,2024-01-25 02:13:00,2024-01-25 03:41:00,2,80,1,21.39,433.22,24.3,457.52,Card,1,88.0,2,Thursday,January,2024-01-25,False,20.25,5.61
4416,2024-01-25 19:40:00,2024-01-25 20:09:00,210,20,1,24.0,480.51,46.52,527.03,Card,1,29.0,19,Thursday,January,2024-01-25,False,20.02,9.68
4417,2024-01-09 03:05:00,2024-01-09 03:21:00,261,221,1,24.01,491.81,95.09,586.9,Card,2,16.0,3,Tuesday,January,2024-01-09,False,20.48,19.33
4418,2024-01-20 11:27:00,2024-01-20 11:52:00,90,188,1,11.61,275.14,31.34,306.48,Card,2,25.0,11,Saturday,January,2024-01-20,False,23.7,11.39
4419,2024-01-08 14:46:00,2024-01-08 15:15:00,252,154,1,16.47,365.55,28.51,394.06,Card,1,29.0,14,Monday,January,2024-01-08,False,22.19,7.8
4420,2024-01-13 01:34:00,2024-01-13 01:49:00,47,143,1,15.39,327.26,41.56,368.82,Card,1,15.0,1,Saturday,January,2024-01-13,False,21.26,12.7
4421,2024-01-08 17:38:00,2024-01-08 18:46:00,163,251,2,9.4,233.1,12.84,245.94,Card,1,68.0,17,Monday,January,2024-01-08,False,24.8,5.51
4422,2024-01-12 01:35:00,2024-01-12 02:52:00,116,212,1,11.66,275.43,35.09,310.52,Cash,2,77.0,1,Friday,January,2024-01-12,False,23.62,12.74
4423,2024-01-01 08:09:00,2024-01-01 09:03:00,79,149,2,2.54,104.42,14.53,118.95,Card,1,54.0,8,Monday,January,2024-01-01,False,41.11,13.91
4424,2024-01-16 11:00:00,2024-01-16 12:06:00,8,175,1,20.1,412.23,42.73,454.96,Card,2,66.0,11,Tuesday,January,2024-01-16,False,20.51,10.37
